,ID,region,name,star,rating,num_review,basic_info,review
33,3002306,8,스탕달 호텔,0,4.6,997,· 스탕달 호텔은 <적과 흑>의 저자로 널리 알려진 19세기 프랑스 문학의 거장 앙리 벨르가 가장 아끼던 필명 스탕달을 차용하였습니다.· 앤티크한 인테리어와 개성적인 단색 컬러가 돋보이는 공간에서 품격있는 휴식과 힐링을 만끽하고 가세요.· 유성온천역 7번 출구에서 도보 7분 거리로 찾아오기 쉽습니다.,
34,3010385,8,호텔 뮤제오,3,4.7,915,"· Hotel Museo는 문예 학술의 muse와 성스러운 장소를 뜻하는 oratory를 합쳐 아름다운 영감이 샘솟는 장소라는 뜻을 가지고 탄생하였습니다.· 합리적인 가격과 프라이빗하고 고객 맞춤화 된 품격 있는 서비스를 제공하며, 도심 속 높은 접근성을 가진 곳에 포지셔닝한 호텔을 지향 합니다.· 도회적인 감성과 차별화 된 디자인, 드라마틱한 공간 연출을 선보이며 늘 신선하고 예술적인 문화교류의 장으로서의 새로운 라이프스타일을 제공합니다.",
35,10040297,8,호텔 오노마 대전 오토그래프 컬랙션,0,4.5,17,"· 호텔 오노마, 대전, 오토그래프 컬렉션이 새로운 감각의 럭셔리 라이프스타일을 완성합니다.· 건강한 활기와 조화, 세심한 어메니티가 돋보이는 호텔로, 지속가능한 라이프스타일을 제시합니다.· 기초과학연구원과 카이스트, 대덕연구단지가 있는 국제과학비즈니스벨트에 자리하며, 탁 트인 전망의 객실과 스위트, 무료 초고속 와이파이, 모던한 공간 디자인을 만끽하실 수 있습니다.· 미슐랭 스타 레스토랑을 거친 수석 셰프가 진두지휘하는 올데이다이닝 타운하우스에서 갑천의 파노라마 전망과 함께 미식을 만끽해 보세요.· 건강에 각별히 신경을 쓰신다면 최신식 피트니스 센터인 오노마 클럽의 PT와 웰니스 요가 프로그램을 이용해 보세요.",
36,3012587,8,포레스트 리솜,0,4.7,69,"· [거리두기 완화조치로 인한 안내]· 객실 기준정원 + 최대2인(미접종자 및 동거가족이 아니어도 가능)· 추가인원에 대해서는 요금이 추가됩니다. (인원추가 1인당 10,000원 / 침구추가 1채당 15,000원)·  · 이제 그 어디에서도 느껴보지 못했던 특별한 치유형 에코힐링리조트 리솜 포레스트를 만나보세요.· 놀고, 먹고, 즐기기만 하던 소모형 휴식에서 벗어나 몸과 마음의 '쉼'을 통해 에너지를 얻는 충전형 휴식을 선사합니다.· 가장 한국적이면서도, 과학적인 치유 효과를 보여줄 한국형 스파를 통해 스파와 자연, 문화, 액티비티가 결합된 한층 진화된 리조트의 모습을 보여드릴 것입니다.",
37,3012439,8,스플라스 리솜,0,4.8,214,"· 정부 방역지침으로 인하여 부대시설&식음시설&워터파크에서는 방역패스(백신접종,PCR검사확인서)가 적용되고 있으며, ​방역패스 미소지자는 시설이용이 불가능합니다.",
38,3008028,8,호텔 락희 청주,0,4.5,422,"· 2017.2 호텔락희 청주 GRAND OPEN! 성공적인 비즈니스와 편안한 힐링 관광을 선사합니다.· 다양한 부대시설을 갖춘 복합문화공간을 제공하며, 고픔격 서비스와 최상의 시설로 맞이합니다.· 성공적인 글로벌 비즈니스와 여가문화 관광을 위한 비즈니스&레지던스형 신개념 호텔입니다.",
39,10040161,8,토모노야 호텔&료칸 대천점,0,4.2,10,"· 대한민국에서 가장 길고 아름다운 갯벌을 품고 있는 서해안, 그 서해안의 최대 관광지인 대천에서 토모노야가 최상의 서비스를 제공합니다.· 전 객실 히노끼 욕조는 물론, 바다를 바라보면서 지친 도심 속의 피로를 풀어보시길 바랍니다.· 사랑하는 사람들과 평소에 놓치고 있었던 순간들을 다시 느낄 수 있는 기회일지도 모릅니다.· 토모노야가 고객님들의 소중한 순간 순간들을 대천에서 함께하겠습니다.",
40,1000101855,8,대전 베스트인시티 호텔,0,4.4,218,추천이유,
41,1000100596,8,라마다 바이 윈덤 대전 (Ramada by Wyndham Daejeon),0,4.8,1351,"· 세계적인 호텔 브랜드 윈덤 그룹의 라마다 대전 호텔이 대전에 오픈하였습니다!· 유성온천역 도보 3분 거리, 차량1분거리, 유성 CGV(3월부터 메가박스 변경), 유성온천지구, 유성의 중심지 봉명동 카페거리 인근에 위치하여 접근성이 아주 뛰어난 호텔입니다.· 모던하고 세련된 인테리어, 신축 호텔로써 비즈니스와 관광, 휴식을 모두 충족할 수 있는 최상의 선택이 될 것입니다.",
42,1000099459,8,뉴베라관광호텔,2,4.3,9,"· 시외버스터미널 및 고속터미널, 대형쇼핑센타등이 5분거리에 있어 편안하게 지내실 수 있습니다.· 청주공단과 오창과학단지, 오송생명과학단지와도 가까운 위치에 있어 비즈니스로 오신 고객들께서 편리하게 지내실수 있습니다.· 전 객실에 초고속 인터넷 전용선과 비즈니스 센타를 갖추었으며, 고객 감동의 실천으로 터미널 무료 픽업 서비스 및 공단셔틀등을 실시하고 있습니다.· 뉴베라관광호텔 이용안내· 코로나 19로 인해 보다 깨끗하고 안전한 서비스를 실시하기 위해 철저한 방역중이오니 안심하시고 이용 하시기 바랍니다.· 이용에 불편없으시길 바랍니다.",
43,3001156,8,에스앤나봄호텔,3,4.5,259,"· 1F  남도복국 이용가능 am11~am9 (브레이크타임 pm1시30분~pm5시)· 성공적인 비즈니스와 동행하는 대전의 LOVE MARK!· 대덕특구의 중심, 관평동 테크노벨리에 위치한 대전 최초의 부티크&비즈니스 객실이 있는 관광호텔이에요.· 참치 전문점 일식당 (아라) 1F 운영 중, 태국마사지샵 2F (운영중/042-931-8258), 세미나실 (예약문의)",
44,3000817,8,호텔 인터시티,4,4.6,391,"· <유성온천지구 유일의 4성 호텔 : 한국관광공사 인증 - 호텔인터시티>· 4성 인증을 받은 중부권 최초의 호텔인 호텔인터시티는 유성온천지구에 위치한 유일한 4성 호텔이며 깔끔하고 모던한 룸 컨디션을 자랑합니다.· 본관 2층에는 예뜰 레스토랑과 더뷰 커피숍, 별관에는 철저한 수질관리가 이루어지는 천연온천탕과 휘트니스센터를 운영하고 있으며 비즈니스 고객들을 위한 비즈니스센터 운영 등 고객편의를 위한 다양한 서비스를 제공하고 있습니다.· 행사에 최적화된 다양한 규모의 연회장 및 세미나를 위한 전문홀을 구비하고 있으며, 고객의 소중한 결혼을 위한 웨딩까지 고객중심의 서비스를 느끼실 수 있습니다. 호텔에 인접한 유성온천 족욕체험장은 심신의 피로 회복 및 자연과 함께 온천을 즐기실 수 있는 유성온천지구 최고의 명소입니다.· <지하철 유성온천역 하차 7번 출구 도보 7~8분 소요>· 호텔인터시티는 유성온천 테마거리 내 유성온천역에서 인접한곳에 자리하고 있으며, 여행에 편안한 호텔입니다.· 고객의 작은 관심에도 귀 기울이며, 차별화된 서비스와 시설로서 보다 편안하고 안락한 휴식을 제공하여 다시 찾고 싶은 4성 호텔의 명성을 이어가겠습니다. 감사합니다.",
45,1000103166,8,서천 달이빛나는밤에 호텔,0,4.1,43,"· 아름다운 서해바다와 금강의 밤하늘을 환하게 비추어 주는 달빛 아래 서천을 대표하는 달밤호텔이 자리하고 있습니다.· 달밤호텔은 금강하구둑 유원지, 국립생태원 등 서천 주요지점과 인접해 있고 새롭게 개통예정인 동백대교를 통하여 군산과도 빠르고 편리하게 이동이 가능합니다.· 달밤호텔은 최신 트렌드를 반영한 감각적인 디자인과, 유니크한 소품 들이 어우러진 멋진 공간을 연출하였습니다. 또한 다양한 부대시설 및 편의시설을 갖추고 있으며,객실에서 아름다운 바다의 풍경을 감상할 수 있습니다.· 누릴 수 있는 편안함과 최상의 시설, 최고의 서비스를 제공해 드릴 것을 약속드립니다.",
46,1000102509,8,호텔 공주,0,4.4,27,· 호텔공주는 유네스코 세계문화유산인 공산성과 충청도의 젖줄인 금강을 한눈에 볼 수 있는곳에 위치하고 있습니다.· 호텔공주는 현재와 과거가 공존하는 곳에서 퓨전 라이프스타일을 추구합니다.· 호텔공주를 찾아주시는 고객 한분 한분에게 호텔공주만의 품격있는 서비스를 선사한다는 자부심으로 최선을 다하고 있습니다.,
47,3013094,8,청풍리조트,3,4.3,424,"· 청풍리조트는 월악산의 아름다운 능선과 동양 최대의 수경분수, 충주호 유람선, 청풍문화재 단지 등 수려한 경관을 배경으로 편안하게 쉬어 가실 수 있는 다양한 객실과 레스토랑, 연회장은 물론 대자연의 숨결을 느낄 수 있습니다.· 여가활동을 즐기실 수 있는 레크리에이션 시설과 레저 스포츠 시설을 두루 갖추고 있습니다.· 청풍호반과 제천 10경의 절경이 어우러진 자연 속의 휴양지인 청풍리조트는 일상에서의 탈피를 꿈꾸며, 자연과 더불어 휴양과 각종 레저를 즐길 수 있는 진정한 의미의 웰빙 라이프를 제공합니다.",
48,1000103335,8,호텔 얌 청주터미널,0,4.4,35,"· 야놀자 프랜차이즈 비즈니스 호텔· 청주터미널에 인접한 YAM 청주터미널점입니다.· 청주공항까지 차량 20분거리, SK하이닉스까지 차량 10분거리, LG화학까지 차량 10분거리 위치",
49,3001469,8,롯데리조트 부여,0,4.6,402,"· ★2차 리뉴얼 공사 일정 안내★· 공사일정 : 10/25(월) ~ 12/21(화)· 공사범위 : 클린객실 저층부 (2, 3, 5, 6F, 약 144실 공사 진행 / 고층부는 내년 3~4월 경 공사 예정)· 멋진 외관으로 유명한 롯데 부여리조트는 오방색의 디자인을 곁들인 현대식 건물앞에 웅장하게 놓인 전통적인 기와가 인상적입니다. · 가족,연인,친구들이 함께하기 좋은 아쿠아가든, 야외 바베큐장(10월까지 금,토만 운영) 등 다양한 부대시설이 갖추어져 있습니다.· 백제 문화단지 등의 주변 관광지와 인근 프리미엄 아울렛이 있어, 관광과 쇼핑을 모두 아우르는 복합리조트입니다.",
